"AmyBrownLyman_1" "AmyBrownLyman_2" "AmyBrownLyman_3" "AmyBrownLyman_4" "JamesHAnderson_1" "JamesHAnderson_2" "JamesHAnderson_3" "JamesHAnderson_4" "AnnieWellsCannon_1" "AnnieWellsCannon_2" "AnnieWellsCannon_3" "AnnieWellsCannon_4" "JanetteAHyde_1" "JanetteAHyde_2" "JanetteAHyde_3" "JanetteAHyde_4" "LaleneHHart_1" "LaleneHHart_2" "LaleneHHart_3" "ElsieCCarroll_1" "ElsieCCarroll_2" "ElsieCCarroll_3" "ElsieCCarroll_4" "LucyRoseMiddleton_1" "LucyRoseMiddleton_2" "SusaYoungGates_1" "SusaYoungGates_2" "SusaYoungGates_3" "SusaYoungGates_4" "RuthMoenchBell_1" "RuthMoenchBell_2" "RuthMoenchBell_3" "RuthMoenchBell_4" "AliceLouiseReynolds_1" "AliceLouiseReynolds_2" "AliceLouiseReynolds_3" "AliceLReynolds_1" "AliceLReynolds_2" "AliceLReynolds_3" "AnnieDPalmer_1" "AnnieDPalmer_2"
"has" 0.529400642843638 0.453261823963549 0.458922839139222 0.47647267986251 0.674605906243547 0.717835450027609 0.378257214906136 0.455788514129444 0.239923224568138 0.528169014084507 0.561572402727637 0.345270595792516 0.233883935097208 0.290739933129815 0.348179312345858 0.176211453744493 0.242460978936202 0.184928340268146 0.181900864029104 0.187592121130913 0.174707700577879 0.160021336178157 0.22815729432291 0.120066036319976 0.211512313038223 0.134617375996686 0.375351892399124 0.209248796819418 0.197464144668468 0.101442741208296 0.216277746158224 0.193269668030923 0.147526100771675 0.562093799402775 0.437139360027977 0.349956255468066 0.245338567222767 0.309900505627141 0.423177083333333 0.219042056074766 0.249120750293083
"we" 0.217432406882208 0.192220982937421 0.5754369278326 0.41958041958042 0.0481861361602533 0 0.189128607453068 0.0631091788794615 0.455854126679463 0.0960307298335467 0.120336943441637 0.297093303356351 0.613945329630171 0.668701846198575 0.826925866821413 0.998531571218796 0.257614790119715 0.030821390044691 0.0151584053357587 0.200991558354549 0.255342023921516 0.440058674489932 0.483156623272044 0.360198108959928 0.181296268318477 0.17603810707259 0.51089563132103 0.34526051475204 0.457285387653295 0.236699729486023 0.865110984632897 0.818553888130969 0.385837494325919 0.526962936940102 1.468788249694 0.297462817147856 0.359829898593392 1.07649649323112 1.18815104166667 0.248247663551402 0.791324736225088
"which" 0.460862166761203 0.472246612401813 0.330519557722031 0.407727865354984 0.413024024230743 0.352015461071231 0.231157186887083 0.238412453544632 0.383877159309021 0.304097311139565 0.27276373846771 0.393447888228682 0.657798567460897 0.247128943160343 0.739881038734948 0.425844346549192 0.348537657220791 0.354445985513947 0.333484917386691 0.0535977488945464 0.282220131702728 0.186691558874517 0.0671050865655617 0.165090799939967 0.181296268318477 0.517759138448794 0.698571577520592 0.491734672525633 0.446892537933901 0.135256988277728 0.12521343198634 0.159163256025466 0.10213345438039 0.404004918320745 0.297254764819024 0.20997375328084 0.37618580307491 0.424074376121351 0.358072916666667 0.160630841121495 0.293083235638921
"one" 0.321421818869352 0.27053323524526 0.321008203542979 0.355576626763067 0.247814414538446 0.172556598564329 0.203138133931073 0.147254750718743 0.31190019193858 0.336107554417414 0.320898515844364 0.449654729404207 0.277737172927935 0.392498909725251 0.377194255041346 0.279001468428781 0.409152901954842 0.462320850670365 0.424435349401243 0.334985930590915 0.48380594006182 0.266702226963595 0.201315259696685 0.180099054479964 0.241728357757969 0.403852127990059 0.604733604420811 0.188323917137476 0.37414258989815 0.552299368800721 0.421172453044963 0.522964984083674 0.522015433499773 0.579659230634112 0.489596083231334 0.41994750656168 0.52338894340857 0.668732670037514 0.602213541666667 0.365070093457944 0.322391559202814
"had" 0.13471355643789 0.29426422079309 0.22827250029723 0.182529335071708 0.0894885385833276 0.138045278851463 0.175119080975063 0.168291143678564 0.319897632757518 0.192061459667093 0.304853590052146 0.248916010920186 0.0438532378307265 0.101758976595435 0.130567242129697 0.0587371512481645 0.0606152447340506 0 0 1.01835722899638 0.712269856202123 1.65355380717429 0.563682727150718 0.075041272699985 0.0151080223598731 0.331365848607228 0.323219685121468 0.125549278091651 0.530035335689046 0.935527502254283 0.626067159931702 0.864029104138245 0.771674988651838 0.562093799402775 0.402168211225739 0.349956255468066 0.719659797186784 0.326211058554885 0.472005208333333 0.992990654205608 0.205158264947245
"or" 0.167801096615617 0.175609293053941 0.178337890857211 0.182529335071708 0.254698148275625 0.158752070679183 0.217147660409078 0.294509501437487 0.2319257837492 0.184058898847631 0.1764941837144 0.361329693271238 0.394679140476539 0.683238842855066 0.623821267952996 0.866372980910426 1.03045916047886 1.47942672214517 1.71289980294073 0.375184242261825 0.55100120951485 0.186691558874517 0.214736277009797 0.660363199759868 0.876265296872639 0.155327741534638 0.312793243665937 0.366185394433982 0.270214092704219 0.326871055004509 0.295959021058623 0.261482492041837 0.317748524738992 0.263481468470051 0.19234131841231 0.31496062992126 0.0817795224075891 0.22834774098842 0.309244791666667 0.219042056074766 0.527549824150059
"been" 0.423047835129514 0.360710980327013 0.413743906788729 0.417209908735332 0.481861361602533 0.628106018774158 0.280190529560101 0.161279012691957 0.27191298784389 0.224071702944942 0.296831127156037 0.200738718484021 0.175412951322906 0.305276929786306 0.333671840998114 0.146842878120411 0.166691923018639 0.123285560178764 0.121267242686069 0.401983116709098 0.255342023921516 0.480064008534471 0.201315259696685 0.15008254539997 0.120864178878985 0.113907010458735 0.260661036388281 0.136011717932622 0.259821242984826 0.326871055004509 0.35287421741605 0.261482492041837 0.158874262369496 0.316177762164061 0.349711488022382 0.244969378827647 0.310762185148839 0.277279399771652 0.244140625 0.146028037383178 0.263774912075029
"work" 0.668840990735489 0.650229004010537 0.658661276899299 0.628185373948086 0.0963722723205066 0.0897294312534511 0.0840571588680303 0.0490849169062478 0.127959053103007 0.160051216389245 0.136381869233855 0.0722659386542476 0.438532378307265 0.159906963221398 0.0870448280864645 0.0734214390602056 0.151538111835127 0.123285560178764 0.0757920266787934 0.254589307249096 0.147829592796667 0.0933457794372583 0.0536840692524493 0.15008254539997 0.0453240670796193 0.144972558765662 0.1668230632885 0.0627746390458255 0.13510704635211 0.0563570784490532 0.136596471257826 0.045475216007276 0.0226963231956423 0.175654312313367 0.0874278720055954 0.297462817147856 0.245338567222767 0 0.146484375 0.116822429906542 0.366354044548652
"not" 0.144167139345812 0.166116898834809 0.190227083581025 0.173047291691359 0.426791491705101 0.296797349530646 0.350238161950126 0.217376060584812 0.367882277671145 0.240076824583867 0.152426795026073 0.337241047053156 0.248501681040784 0.247128943160343 0.377194255041346 0.293685756240822 0.697075314441582 0.477731545692711 0.682128240109141 0.361784805038188 0.430049724499395 0.413388451793572 0.268420346262247 0.225123818099955 0.256836380117843 0.165682924303614 0.271087477843812 0.23017367650136 0.353356890459364 0.732642019837692 0.284575981787137 0.466120964074579 0.39718565592374 0.316177762164061 0.507081657632453 0.542432195975503 0.408897612037946 0.473006034904583 0.455729166666667 0.832359813084112 0.556858147713951
"their" 0.397050482132728 0.35833788177223 0.332897396266793 0.388763778594287 0.28911681696152 0.234676974047488 0.203138133931073 0.175303274665171 0.367882277671145 0.200064020486556 0.184516646610509 0.586157057973342 0.160795205379331 0.203517953190871 0.261134484259394 0.293685756240822 0.378845279587816 0.030821390044691 0.0909504320145521 0.214390995578186 0.456927832280607 0.320042672356314 0.0671050865655617 0.210115563559958 0.0906481341592386 0.196748472610542 0.302366802210406 0.366185394433982 0.363749740178757 0.236699729486023 0.250426863972681 0.284220100045475 0.170222423967317 0.210785174776041 0.279769190417905 0.26246719160105 0.327118089630357 0.505627140760072 0.227864583333333 0.160630841121495 0.293083235638921
"they" 0.27179050860276 0.275279432354826 0.27107359410296 0.379281735213939 0.165209609692297 0.172556598564329 0.154104791258055 0.140242619732137 0.335892514395393 0.112035851472471 0.216606498194946 0.256945559659547 0.263119426984359 0.203517953190871 0.159582184825185 0.308370044052863 0.469768146688892 0.462320850670365 0.318326512050932 0.562776363392738 0.524123101733638 0.360048006400853 0.268420346262247 0.120066036319976 0.0906481341592386 0.17603810707259 0.177249504744031 0.177861477296506 0.311785491581792 0.326871055004509 0.421172453044963 0.557071396089131 0.476622787108488 0.439135780783418 0.454624934429096 0.36745406824147 0.408897612037946 0.505627140760072 0.358072916666667 0.306658878504673 0.498241500586166
"he" 0.0732652675363963 0.106789434965234 0.140292474141006 0.061633281972265 0.158325875955118 0.138045278851463 0.161109554497058 0.210363929598205 0.127959053103007 0.328104993597951 0.168471720818291 0.152561426047856 0.0146177459435755 0.174443959877889 0.0435224140432323 0.0293685756240822 0.181845734202152 0.061642780089382 0.0606336213430347 0.495779177274554 0.362854455046365 0.853447126283504 0.845524090726077 0.060033018159988 0.0302160447197462 0.321010665838252 0.364925450943593 0.449884913161749 1.80835585117439 0.766456266907124 0.182128628343768 0.784447476125512 0.612800726282342 0.439135780783418 0.507081657632453 1.43482064741907 0.52338894340857 0.456695481976839 1.10677083333333 0.657126168224299 0.512895662368113
"you" 0.0756286632633768 0.137639716177413 0.0951135417905124 0.101931966338746 0.0413024024230743 0 0.0280190529560101 0.0560970478928546 0.431861804222649 0.0800256081946223 0.216606498194946 0.216797815962743 0.219266189153633 0.174443959877889 0.101552299434209 0.0881057268722467 0.439460524321867 0.369856680536292 0.424435349401243 1.62133190406003 0.604757425077275 1.186824909988 2.18762582203731 0.180099054479964 0.0604320894394924 0.0103551827689759 0.323219685121468 0.23017367650136 0.290999792143006 1.33002705139766 0.830961866818441 0.670759436107321 1.11211983658647 0.175654312313367 0.0349711488022382 0.20997375328084 0.0490677134445535 0 0.048828125 1.05140186915888 0.33704572098476
"who" 0.274153904329741 0.315622107786136 0.301985495184877 0.324759985776935 0.247814414538446 0.158752070679183 0.336228635472121 0.329570156370521 0.391874600127959 0.304097311139565 0.184516646610509 0.457684278143568 0.0730887297178775 0.290739933129815 0.145074713477441 0.279001468428781 0.196999545385664 0.13869625520111 0.0606336213430347 0.267988744472732 0.255342023921516 0.0666755567408988 0.17447322507046 0.105057781779979 0.135972201238858 0.383141762452107 0.364925450943593 0.606821510776313 0.498856786530867 0.0901713255184851 0.182128628343768 0.147794452023647 0.204266908760781 0.526962936940102 0.349711488022382 0.594925634295713 0.408897612037946 0.22834774098842 0.244140625 0.204439252336449 0.366354044548652
"an" 0.274153904329741 0.320368304895702 0.242539531565807 0.293943344790802 0.426791491705101 0.365819988956378 0.371252451667134 0.406703597223196 0.191938579654511 0.384122919334187 0.369033293221019 0.273004657138269 0.190030697266482 0.218054949847362 0.174089656172929 0.205580029368576 0.575844824973481 0.215749730312837 0.394118538729726 0.160793246683639 0.349415401155759 0.146686224829977 0.147631190444236 0.210115563559958 0.151080223598731 0.207103655379517 0.260661036388281 0.282485875706215 0.176678445229682 0.135256988277728 0.147979510529311 0.22737608003638 0.181570585565138 0.228350606007377 0.279769190417905 0.402449693788276 0.327118089630357 0.260968846843908 0.29296875 0.160630841121495 0.161195779601407
"his" 0.0779920589903573 0.113908730629583 0.0903578647009868 0.0663743036624393 0.206512012115371 0.138045278851463 0.238161950126086 0.238412453544632 0.175943698016635 0.208066581306018 0.144404332129964 0.264975108398908 0.029235491887151 0.0726849832824538 0.0145074713477441 0.0440528634361234 0.0757690559175633 0.0462320850670365 0.0606336213430347 0.133994372236366 0.255342023921516 0.706760901453527 0.496577640585156 0.090049527239982 0.0302160447197462 0.403852127990059 0.250234594932749 1.03578154425612 1.61089170650592 0.541027953110911 0.295959021058623 0.318326512050932 0.556059918293237 0.491832074477428 0.664451827242525 1.83727034120735 0.408897612037946 0.554558799543305 0.732421875 0.71553738317757 0.278429073856975
"will" 0.323785214596332 0.163743800280026 0.325763880632505 0.196752400142231 0.302884284435878 0.331308669243512 0.406276267862146 0.168291143678564 0.407869481765835 0.14404609475032 0.240673886883273 0.120443231090413 0.555474345855869 0.523331879633668 0.290149426954882 0.587371512481645 0.727382936808607 0.539374325782093 0.879187509474003 0.160793246683639 0.295659185593334 0.213361781570876 0.254999328949134 0.255140327179949 0.181296268318477 0.082841462151807 0.177249504744031 0.188323917137476 0.0311785491581792 0.191614066726781 0.273192942515652 0.295588904047294 0.272355878347708 0.0526962936940102 0.0349711488022382 0.15748031496063 0.14720314033366 0.0326211058554885 0.0325520833333333 0.438084112149533 0.468933177022274
"but" 0.139440347891851 0.109162533520017 0.180715729401974 0.137489629015053 0.247814414538446 0.386526780784097 0.315214345755113 0.245424584531239 0.255918106206014 0.240076824583867 0.256718812675491 0.337241047053156 0.190030697266482 0.116295973251926 0.232119541563905 0.176211453744493 0.424306713138354 0.508552935737402 0.121267242686069 0.75036848452365 0.349415401155759 0.53340445392719 0.63078781371628 0.105057781779979 0.135972201238858 0.144972558765662 0.302366802210406 0.282485875706215 0.405321139056329 0.304328223624887 0.364257256687536 0.432014552069122 0.499319110304131 0.210785174776041 0.209826892813429 0.402449693788276 0.37618580307491 0.342521611482629 0.227864583333333 0.613317757009346 0.424970691676436
"president" 0.446681792399319 0.514962386387907 0.385209844251575 0.457508593101813 0.158325875955118 0.110436223081171 0.287195292799103 0.252436715517846 0.263915547024952 0.14404609475032 0.184516646610509 0.200738718484021 0.0438532378307265 0.159906963221398 0 0 0.0151538111835127 0.0154106950223455 0 0.0401983116709098 0.0134390538906061 0 0.0134210173131123 0.015008254539997 0 0.414207310759035 0.187675946199562 0.387110274115924 0.155892745790896 0 0.0113830392714855 0 0 0.245916037238714 0.0349711488022382 0.769903762029746 0.261694471704285 0.0489316587832328 0.0325520833333333 0.0438084112149533 0.131887456037515
"there" 0.17961807525052 0.204086475711336 0.187849245036262 0.232310062818537 0.337302953121773 0.400331308669243 0.364247688428131 0.385667204263376 0.287907869481766 0.176056338028169 0.184516646610509 0.28103420587763 0.146177459435755 0.101758976595435 0.159582184825185 0.205580029368576 0.272768601303228 0.200339035290492 0.166742458693345 0.321586493367279 0.282220131702728 0.373383117749033 0.214736277009797 0.210115563559958 0.211512313038223 0.186393289841566 0.302366802210406 0.240636116342331 0.228642693826647 0.360685302073941 0.273192942515652 0.34106412005457 0.226963231956423 0.10539258738802 0.419653785626858 0.227471566054243 0.163559044815178 0.212037188060675 0.09765625 0.408878504672897 0.351699882766706
"women" 0.297787861599546 0.168489997389592 0.294851979550589 0.215716486902928 0.240930680801267 0.144947542794036 0.294200056038106 0.532921954982119 0.727767114523353 0.728233034571063 0.601684717208183 0.409506985707403 0.263119426984359 0.203517953190871 0.159582184825185 0.117474302496329 0.257614790119715 0.215749730312837 0.136425648021828 0.133994372236366 0.161268646687273 0.0133351113481798 0.0268420346262247 0.045024763619991 0.0151080223598731 0.0621310966138552 0.250234594932749 0.136011717932622 0.0831427977551445 0.0676284941388638 0.113830392714855 0.045475216007276 0.0794371311847481 0.175654312313367 0 0.297462817147856 0.261694471704285 0.130484423421954 0.113932291666667 0.102219626168224 0.175849941383353
"our" 0.198525241066364 0.113908730629583 0.256806562834384 0.301054877326064 0.0550698698974324 0.00690226394257316 0.168114317736061 0.084145571839282 0.391874600127959 0.0320102432778489 0.0240673886883273 0.152561426047856 0.599327583686596 0.581479866259631 0.435224140432323 0.455212922173275 0.136384300651614 0.0154106950223455 0.0303168106715174 0.0803966233418196 0.161268646687273 0.173356447526337 0.161052207757348 0.375206363499925 0.0906481341592386 0.289945117531324 0.458763424043374 0.23017367650136 0.259821242984826 0.0788999098286745 0.375640295959021 0.284220100045475 0.147526100771675 0.298612330932724 0.437139360027977 0.20997375328084 0.114491331370625 0.587179905398793 0.602213541666667 0.160630841121495 0.366354044548652
"when" 0.094535829079221 0.163743800280026 0.118891927238141 0.113784520564182 0.14455840848076 0.117338487023744 0.119080975063043 0.0981698338124956 0.391874600127959 0.200064020486556 0.136381869233855 0.256945559659547 0.146177459435755 0.0581479866259631 0.217612070216161 0.220264317180617 0.530383391422943 0.523963630759747 0.742761861452175 0.549376926169101 0.403171616718183 0.306707561008134 0.496577640585156 0.270148581719946 0.166188245958604 0.165682924303614 0.187675946199562 0.198786356978447 0.259821242984826 0.259242560865645 0.284575981787137 0.34106412005457 0.238311393554244 0.386439487089408 0.209826892813429 0.174978127734033 0.343473994111874 0.244658293916164 0.358072916666667 0.45268691588785 0.161195779601407
"so" 0.103989411987143 0.113908730629583 0.123647604327666 0.113784520564182 0.185860810903834 0.13114301490889 0.126085738302045 0.0701213098660683 0.199936020473448 0.184058898847631 0.136381869233855 0.216797815962743 0.29235491887151 0.174443959877889 0.217612070216161 0.205580029368576 0.151538111835127 0.184928340268146 0.22737608003638 0.602974675063647 0.30909823948394 0.293372449659955 0.416051536706482 0.195107309019961 0.0755401117993655 0.103551827689759 0.1668230632885 0.198786356978447 0.270214092704219 0.495942290351668 0.637450199203187 0.636653024101865 0.612800726282342 0.175654312313367 0.157370169610072 0.297462817147856 0.196270853778214 0.260968846843908 0.309244791666667 0.511098130841122 0.278429073856975
"home" 0.158347513707695 0.144759011841762 0.223516823207704 0.222828019438189 0.0619536036346114 0.0552181115405853 0.0980666853460353 0.0280485239464273 0.247920665387076 0.168053777208707 0.240673886883273 0.0883250361329693 0.87706475661453 0.363424916412269 0.39170172638909 0.381791483113069 0.318230034853766 0.061642780089382 0.0606336213430347 0.308187056143642 0.349415401155759 0.133351113481798 0.254999328949134 0.105057781779979 0.0302160447197462 0.248524386455421 0.135543738921906 0.125549278091651 0.103928497193931 0.0450856627592426 0.12521343198634 0.352432924056389 0.431230140717204 0.122958018619357 0.0874278720055954 0.122484689413823 0.0817795224075891 0.0815527646387213 0.113932291666667 0.26285046728972 0.190504103165299
"them" 0.111079599168085 0.151878307506111 0.178337890857211 0.116155031409269 0.110139739794865 0.0552181115405853 0.119080975063043 0.0701213098660683 0.207933461292386 0.128040973111396 0.0882470918572002 0.184679621005299 0.102324221605029 0.159906963221398 0.145074713477441 0.146842878120411 0.424306713138354 0.30821390044691 0.318326512050932 0.415382553932735 0.134390538906061 0.280037338311775 0.080526103878674 0.030016509079994 0.0453240670796193 0.0724862793828311 0.177249504744031 0.136011717932622 0.0935356474745375 0.5297565374211 0.47808764940239 0.522964984083674 0.238311393554244 0.298612330932724 0.139884595208953 0.244969378827647 0.212626758259732 0.146794976349698 0.341796875 0.248247663551402 0.205158264947245
"time" 0.160710909434676 0.168489997389592 0.178337890857211 0.161194737465924 0.117023473532044 0.15184980673661 0.0910619221070328 0.0911577028258888 0.183941138835573 0.14404609475032 0.152426795026073 0.120443231090413 0.146177459435755 0.232591946503852 0.188597127520673 0.249632892804699 0.303076223670253 0.292803205424565 0.34864332272245 0.334985930590915 0.134390538906061 0.173356447526337 0.17447322507046 0.165090799939967 0.135972201238858 0.0621310966138552 0.1668230632885 0.0941619585687382 0.23903554354604 0.123985572587917 0.216277746158224 0.181900864029104 0.136177939173854 0.351308624626735 0.227312467214548 0.174978127734033 0.392541707556428 0.212037188060675 0.1953125 0.233644859813084 0.234466588511137
"made" 0.200888636793345 0.156624504615677 0.27107359410296 0.163565248311011 0.199628278378192 0.186361126449475 0.196133370692071 0.189327536638384 0.143953934740883 0.112035851472471 0.200561572402728 0.128472779829774 0.190030697266482 0.145369966564908 0.24662701291165 0.146842878120411 0.121230489468101 0.200339035290492 0.34864332272245 0.120594935012729 0.188146754468485 0.160021336178157 0.0671050865655617 0.135074290859973 0.120864178878985 0.196748472610542 0.156396621832968 0.0941619585687382 0.155892745790896 0.135256988277728 0.12521343198634 0.0909504320145521 0.158874262369496 0.140523449850694 0.0524567232033572 0.15748031496063 0.261694471704285 0.0815527646387213 0.146484375 0.0730140186915888 0.0732708089097304
"may" 0.115806390622046 0.128147321958281 0.109380573059089 0.0995614554936589 0.14455840848076 0.2829928216455 0.329223872233118 0.28749737045088 0.327895073576456 0.112035851472471 0.104292017649418 0.152561426047856 0.336208156702237 0.305276929786306 0.348179312345858 0.455212922173275 0.560691013789968 0.385267375558638 0.45475216007276 0.0535977488945464 0.215024862249698 0.0266702226963595 0.17447322507046 0.375206363499925 0.332376491917208 0.082841462151807 0.114690856010844 0.104624398409709 0.0935356474745375 0.0225428313796213 0.0796812749003984 0.102319236016371 0.0907852927825692 0 0.0874278720055954 0.10498687664042 0.0490677134445535 0.179416082205187 0.244140625 0.0730140186915888 0.205158264947245
"very" 0.293061070145585 0.168489997389592 0.252050885744858 0.256015171269409 0.0688373373717905 0.0345113197128658 0.0420285794340151 0.0140242619732137 0.103966730646193 0.0560179257362356 0.104292017649418 0.0963545848723302 0.13155971349218 0.290739933129815 0.348179312345858 0.190895741556535 0.181845734202152 0.215749730312837 0.121267242686069 0.0267988744472732 0.0537562155624244 0.0800106680890785 0.0671050865655617 0.180099054479964 0.0604320894394924 0.082841462151807 0.135543738921906 0.0418497593638837 0.13510704635211 0.16907123534716 0.113830392714855 0.0682128240109141 0.0794371311847481 0.210785174776041 0.367197062423501 0.31496062992126 0.294406280667321 0.277279399771652 0.309244791666667 0.0438084112149533 0.0439624853458382
"new" 0.167801096615617 0.128147321958281 0.216383307573416 0.192011378452056 0.268465615749983 0.234676974047488 0.238161950126086 0.252436715517846 0.0559820857325656 0.400128040973111 0.425190533493783 0.0963545848723302 0.394679140476539 0.116295973251926 0.0725373567387204 0.0881057268722467 0.166691923018639 0.123285560178764 0.106108837350311 0.0803966233418196 0.120951485015455 0.173356447526337 0.147631190444236 0.030016509079994 0.0453240670796193 0.0414207310759035 0.0729850901887186 0.104624398409709 0.0519642485969653 0.0788999098286745 0.12521343198634 0.0682128240109141 0.0340444847934635 0.10539258738802 0.0524567232033572 0.139982502187227 0.114491331370625 0.0489316587832328 0.048828125 0.058411214953271 0.0586166471277843
