filename,year,month,volume,topic_num,topic_label,proportion,text_preview
March_Vol2_17d_Art_Art_-_In_My_Fathers_House_Are_Many_Mansions.txt,1915,March,Vol2,4,Gospel Doctrine & Spiritual Kingdom,0.1850354919531181,vol2 sequence category art title art fathers house many mansions art fathers house many mansions words christ devotees shrine 2032 describe architecture valley early fifties brigham youngs attitude influence upon art tell organization first art school west name officers directors faculty tell bui...
September_Vol5_14a_Guide_Lessons_LESSON_I_THEOLOGY_AND_TESTIMONY_-_THE_LEARNING_OF_THE_PEOPLE_a_a_a_b.txt,1918,September,Vol5,7,Household Management & Budgeting,0.1848215774692458,vol5 sequence category guide lessons title lesson theology testimony learning people lesson work
January_Vol5_13_Poetry_Trust_Yet_a_Little_While_(A_Poem)_Maud_Baggarley.txt,1918,January,Vol5,8,Stake & Ward Relief Society Reports,0.1847622744771288,vol5 sequence category poetry title trust yet little poem maud baggarley trust yet little maud baggaley trust yet little sun shine though now stumble night peace shall enfold stricken heart thine morning bring thee light storms life bruise thy weary heart thou art like seed within clod sleeping d...
March_Vol9_06_Article_Alexander_Neibaur_Susa_Young_Gates.txt,1922,March,Vol9,4,Gospel Doctrine & Spiritual Kingdom,0.1847348740973016,vol9 sequence category article title alexander neibaur susa young gates alexander neibaur susa young gates alexander neibaur born ehrenbriestein france jan 1808 part alsacelorraine now german territory parents alexander nathan rebecca peretz neibaur higher class hebrews evidenced fact father well...
June_Vol4_07_Article_Pin_Money_Suggestions_Morag.txt,1917,June,Vol4,7,Household Management & Budgeting,0.18444774783715023,vol4 sequence category article title pin money suggestions morag pin money suggestions morag woman wishes make money home first consider aptitude certain lines work strength amount time spare home duties surroundings needs purses neighbors days living expenses high many women gladly earn little p...
July_Vol9_12a_Guide_Lessons_Guide_Lessons_for_September_-_Lesson_I_Theology_and_Testimon.txt,1922,July,Vol9,7,Household Management & Budgeting,0.18442185919201157,vol9 sequence category guide lessons title guide lessons lesson theology testimon guide lessons lesson theology testimony first week blessings meaning term blessings sense word blessing behind idea good thing anything good comes lesson shall limited consideration blessings divine pronouncements e...
July_Vol5_11_Editorial_Editorial_In_the_Work_Not_of_the_World.txt,1918,July,Vol5,7,Household Management & Budgeting,0.18423937620853809,vol5 sequence category editorial title editorial work world editorial motto charity never faileth relief society magazine editor susa young gates business manager janette hyde assistant manager amy brown lyman room bishops building salt lake city utah world world lord jesus christ just prior depa...
December_Vol2_07_Article_In_the_Kitchen_Laboratory_Hazel_Love_Dunford.txt,1915,December,Vol2,6,Recipes & Cooking Instructions,0.184224596573105,vol2 sequence category article title kitchen laboratory hazel love dunford kitchen laboratory childrens bed 475 231 272 325 362 407 451 509 544 crown wear 518 international genealogical son 363 congress panamapacific exposition 389 sister love verse rudyard kipling 188 kitchen kinks 107 loving tr...
June_Vol6_19_Germs_and_Disease_Dr._Martin_P._Henderson_3^3.txt,1919,June,Vol6,6,Recipes & Cooking Instructions,0.18407838374842939,vol6 sequence category germs title disease martin henderson 3^3 germs disease martin henderson 3^3 ====================================================================== germs disease martin henderson professor biology university provo takes place guide work existence world microscopic life wonde...
November_Vol2_11a_Guide_Lessons_Guide_Lessons.txt,1915,November,Vol2,4,Gospel Doctrine & Spiritual Kingdom,0.1839964124155014,vol2 sequence category guide lessons title guide lessons genealogy sources information dec libraries books extent scope genealogical libraries astonishing people millions dollars spent spacious costly buildings rare expensive books comes surprise uninitiated nearly every section united states dis...
February_Vol5_07_Home_Entertainments_February_Home_Entertainment_Morag.txt,1918,February,Vol5,6,Recipes & Cooking Instructions,0.18390718266559408,vol5 sequence category home title entertainments home entertainment morag home entertainment morag birthday calendar feb president charles penroses birthday feb patriarch hyrum smiths birthday feb lincolns birthday feb valentines birthday feb george washingtons birthday feb longfellows birthday f...
October_Vol9_04_Frontispiece_Cyrus_E._Dallin_Frontispiece.txt,1922,October,Vol9,10,Genealogical Stories,0.18376250819381126,vol9 sequence category frontispiece title cyrus dallin frontispiece cyrus dallin recently set great high dome state capitol building replica bronze sculpure massasoit stands overlooking plymouth rock forever guarding destinies plymouth colony massasoit chief wampanoagsa mighty indian nation sache...
June_Vol5_10_Patriotic_Dept_Patriotic_Department_Airs._Clarissa_Smith_Williams.txt,1918,June,Vol5,8,Stake & Ward Relief Society Reports,0.18369769040038553,vol5 sequence category patriotic title dept patriotic department airs clarissa smith williams patriotic department 347 learn new york paper one day one street alone 200 pounds halfloaves pieces bread found garbage pails city street one 300 squares great center article states 216000000 pounds flou...
October_Vol10_07_Article_Ada_Louise_Comstock_(with_Portrait).txt,1923,October,Vol10,8,Stake & Ward Relief Society Reports,0.18367655733470983,vol10 sequence category article title ada louise comstock portrait ada louise comstock ada louise comstock new president radcliffe college radcliffe college opened doors fall new executive ada louise comstock new president woman varied experience began college work university minnesota studied 18...
June_Vol5_Misc.txt,1918,June,Vol5,9,Pioneer Foremothers,0.18365906442881835,=== front matter cover ads contents advertisers directory === reu efs jjiagazlnjg oci eiy conference relief society new member insects home garden conservation pointers organ relief society church jesus christ latterday saints bishops bldg salt lake city utah $100 year^^single copy 10c garments l...
August_Vol10_03_Article_Eliza_Roxey_Snow_Memorial.txt,1923,August,Vol10,3,World War I News,0.18339007740472174,vol10 sequence category article title eliza roxey snow memorial eliza roxey snow memorial memorial shall known eliza roxey snow prize memorial poem shall awarded relief society annually rules contest contest open latterday saint women one poem submitted contestant two prizes awardeda first prize ...
November_Vol4_11c_Editorial_L_D_S_U_School_of_Music.txt,1917,November,Vol4,8,Stake & Ward Relief Society Reports,0.18336521335814798,vol4 sequence category editorial title school music school music mothers gifted musical children know new arrangement reduced student fees now introduced university school music ten utahs leading musicians lessons given cents $100 per lesson necessary student classes high school rates available o...
October_Vol9_04_Frontispiece_Cyrus_E._Dallin_Frontispiece.txt,1922,October,Vol9,1,Biblical Stories,0.18324877735063017,vol9 sequence category frontispiece title cyrus dallin frontispiece cyrus dallin recently set great high dome state capitol building replica bronze sculpure massasoit stands overlooking plymouth rock forever guarding destinies plymouth colony massasoit chief wampanoagsa mighty indian nation sache...
June_Vol7_05_Editorial_Editorial.txt,1920,June,Vol7,7,Household Management & Budgeting,0.18320278923077019,vol7 sequence category editorial title editorial editorial entered secondclass matter post office salt lake city utah mottocharity never faileth emmeline wells president clarissa williams first counselor julina smith second counselor louise robison secretary susa young gates recording secretary e...
May_Vol5_04_Article_Guidance_of_Children.txt,1918,May,Vol5,5,Serialized Fiction & Stories,0.1831300889017152,vol5 sequence category article title guidance children guidance children lucy uriglif sjioiv prayer ■methinks god must oft dismayed hearing much hps prayed seeing httle make prayers pray come true prayer necessary child taught pray shall teach child pray prayer wireless message god must sent prop...
May_Vol2_05_Article_Clothing_for_Women_Past_Forty_The_Two_Sarahs.txt,1915,May,Vol2,5,Serialized Fiction & Stories,0.18310860813445193,vol2 sequence category article title clothing women past forty two sarahs clothing women past forty 229 front chemisette serve two purposes corset cover chemisette dressy occasions take fine piece white muslin put tucks lace insertion alternately join together insertion collar bone finish narrow ...
September_Vol3_08_Article_Proper_Guidance_of_Children_Lucy_Wright_Snow.txt,1916,September,Vol3,5,Serialized Fiction & Stories,0.18293167995438803,vol3 sequence category article title proper guidance children lucy wright snow proper guidance children thrift generally admitted thoughtful parents young taught thrifty frugal wise parents detail teach children object savings best spend money child learn hoard money save well unless learns spend...
June_Vol4_09_Article_Common_Sense.txt,1917,June,Vol4,6,Recipes & Cooking Instructions,0.18290700547492256,vol4 sequence category article title common sense common sense longfellow take worthless piece paper write poem make worth sixtyfive dollars thats genius men write words piece paper make worth eight million dollars thats capital united states take ounce quarter gold make worthy twenty dollars tha...
December_Vol5_Misc.txt,1918,December,Vol5,8,Stake & Ward Relief Society Reports,0.182901292798117,=== front matter cover ads contents advertisers directory === relief society magazine meant relief society c^o magazine meant relief society worth promote good fellowship inspire noble aims please comfort readers subscribers prove subscribe now hurry want keep great relief society procession orga...
October_Vol9_17c_Guide_Lessons_LESSON_III_-_Literature_-_HYMNS_WRITTEN_BY_WOMEN.txt,1922,October,Vol9,3,World War I News,0.18287558619993355,vol9 sequence category guide lessons title lesson iii literature hymns written women lesson iii literature third week hymns written women many people know women contributed goodly hymns great value hymnals christendom yet know extent women contributed neither know large group valued hymns written...
July_Vol9_11_Article_Ann_and_Her_Husband.txt,1922,July,Vol9,10,Genealogical Stories,0.18284065736253116,vol9 sequence category article title ann husband ann husband anon heavily loaded freight wagon stopped big gate two spindlelegged girls wrinkled stockings flying hair ragged aprons came running tworoomed cabin open approached began talking shouted older one billy moon today gave ride new pony giv...
May_Vol8_15_Article_A_Resurrection_Grace_Ingles_Frost.txt,1921,May,Vol8,1,Biblical Stories,0.1826637149106715,vol8 sequence category article title resurrection grace ingles frost resurrectionto friend grace ingles frost time fraught honors tomb came angel disguise patient care soothed pain racked brow touch brought teardimmed eyes clearer vision gifts divine see forth crysalis somber gloom bade live anew...
May_Vol2_06a_Editorial_Editorial.txt,1915,May,Vol2,4,Gospel Doctrine & Spiritual Kingdom,0.18245748330026967,vol2 sequence category editorial title editorial men women actually build builders create advance lifes best interests creators busy stop talk home state great nation builded pioneers statebuilders lay weary tools content sleep long sleep forgotten work done exceeding great reward lesser minds fo...
June_Vol5_03_Mothers_in_Israel_Mothers_in_Israel.txt,1918,June,Vol5,8,Stake & Ward Relief Society Reports,0.18234952304563307,vol5 sequence category mothers title israel mothers israel amen mothers israel ann hyer budge family happy present readers frontispiece remarkable family remarkable mother doubt whether family present anywhere earth family fifteen healthy handsome gifted thorough latterday saints presented pictur...
V1_1914_Jul_01_Art_Loyalty.txt,1914,July,Vol1,7,Household Management & Budgeting,0.1822823563596416,vol1 sequence category article title loyalty loyalty perhaps title fidelity might appropriate one chosen two subjects significant ideas mind writing article many beautiful instances loyalty recorded ancient times well present day one notable former exquisite bible story ruth naomi story rung ages...
V1_1914_Oct_03_Gen_Genealogy_and_Testimony.txt,1914,October,Vol1,7,Household Management & Budgeting,0.18224746196544728,vol1 sequence category genealogy title genealogy testimony genealogy testimony lesson ten minutes talk current events relationship thy seed shall kindred earth blessed acts 325 following prevailing mode designating relationship parents father mother grandfather grandmother parents grandfather gra...
June_Vol8_03_Article_Funeral_Services_of_President_Emmeline_B._Wells.txt,1921,June,Vol8,10,Genealogical Stories,0.1819072065468501,vol8 sequence category article title funeral services president emmeline wells funeral services president emmeline wells fifth president relief societies church jesus christ latterday saints held salt lake tabernacle friday arrangements funeral services direction elders rulon wells john cannon as...
July_Vol7_10_Editorial_Editorial.txt,1920,July,Vol7,4,Gospel Doctrine & Spiritual Kingdom,0.18175651009368946,vol7 sequence category editorial title editorial editorial motto charity never faileth relief society magazine editor susa young gates business manager janette hyde assistant manager amy brown lyman room bishops building salt lake city utah vii discipline thoughts late beloved president joseph sm...
February_Vol6_06_The_New_General_Superintendency_of_Sunday_Schools_William_A..txt,1919,February,Vol6,10,Genealogical Stories,0.1815238302988161,vol6 sequence category title new superintendency sunday schools william new superintendency sunday schools william morton ====================================================================== new superintendency sunday schools william morton sunday school announcement made elder david mckay coun...
"June_Vol2_02_Genealogy_The_Genealogical_Convention_at_the_Fair_—_Janette_A._Hyde,.txt",1915,June,Vol2,8,Stake & Ward Relief Society Reports,0.1814417057688453,vol2 sequence category genealogy title genealogical convention fair janette hyde genealogical convention fair janette hyde asked name one beautiful unique feature panamapacific exposition rebecca nibley visited recently say wonderful electrical displays make nights blaze glory dream fairyland par...
May_Vol8_04_Article_The_Mormon_Church_Against_Tobacco_Will_H._Brown.txt,1921,May,Vol8,8,Stake & Ward Relief Society Reports,0.18131632589014973,vol8 sequence category article title mormon church tobacco brown mormon church tobacco told brown superintendent press bureau notobacco league los angeles slogan every auxiliary organization mormon latterday saints church stand nonuse nonsale tobacco fight already bearing fruit seen large mormon ...
November_Vol4_11a_Editorial_Editorial_Our_Thanksgiving_Debts.txt,1917,November,Vol4,7,Household Management & Budgeting,0.1811464703295763,vol4 sequence category editorial title editorial thanksgiving debts editorial motto charity never faileth relief society magazine editor susa young gates business manager janette hyde assistant manager amy brown lyman room bishops building salt lake city utah 1017 year set task public publicly gr...
February_Vol7_03_Article_What_Do_We_Know_of_the_Other_Side.txt,1920,February,Vol7,10,Genealogical Stories,0.18109981178958082,vol7 sequence category article title know side know side yes know world beyond grave know great deal world knows little article grouped wellauthenticated descriptions church leaders prest jedediah grants view spirit world memorable incident recalled mind lula greene richards several eventful days...
April_Vol7_Misc.txt,1920,April,Vol7,9,Pioneer Foremothers,0.18106923179187037,=== front matter cover ads contents advertisers directory === latterday approved correct pattern saints garments prepaid parcel post art united states 20c extra garment canada mexico approved temple garments kitted made right utah factory special order measurements lowest prices market mail order...
January_Vol10_12_Article_Dairy_Products_and_Public_Welfare_Fred_W._Merrill.txt,1923,January,Vol10,3,World War I News,0.1809723843905159,vol10 sequence category article title dairy products public welfare fred merrill dairy products public welfare fred merrill notethis address delivered relief society conference convinced need sympathy faith prayers subject present entirely line subjects discussion mornings session relief society ...
January_Vol7_06_Article_The_Secret_Doors_to_Childhood_Ida_Smoot_Dusenberry.txt,1920,January,Vol7,5,Serialized Fiction & Stories,0.18083470457055587,vol7 sequence category article title secret doors childhood ida smoot dusenberry secret doors childhood ida smoot dusenberry lifes varied experience childhood offered greatest interest well inspiring subject matter furnished educational world reason giving simple way something mental growth human...
December_Vol10_04_Article_Joseph_Smith_(Portrait).txt,1923,December,Vol10,10,Genealogical Stories,0.1806846871917401,vol10 sequence category article title joseph smith portrait joseph smith farm near palmyra new york seven sessions conference held one missionary meeting conclusion conference closed sunday evening privilege attend sessions held joseph smith farm hill cumorah one sacred grove vision received jose...
V1_1914_Oct_02_Art_Work_and_Business.txt,1914,October,Vol1,4,Gospel Doctrine & Spiritual Kingdom,0.18061484026205535,vol1 sequence category article title work business work business lesson brought gladness unto heart cheered tender words acts love lowly sorrowing poor tis well angels approve acts emme line wells ten minutes talk current events
January_Vol6_19_Editorial.txt,1919,January,Vol6,4,Gospel Doctrine & Spiritual Kingdom,0.18040569116423558,vol6 sequence category editorial title editorial editorial ========= editorial entered secondclass matter post office salt lake city utah motto charity never faileth emmeline wells president clarissa williams first counselor julina smith second counselor amy brown lyman secretary susa young gates...
V1_1914_Jun_07_Art_Notes_on_the_Relief_Society_Conference.txt,1914,June,Vol1,9,Pioneer Foremothers,0.1802544447811364,vol1 sequence category article title notes relief society conference notes relief society conference large attendance practically stakes church annual conference relief society held opening session president emmeline wells extended cordial welcome attendance response given well chosen words dicy ...
August_Vol3_10_Editorial_Editorial_Will_Conquering.txt,1916,August,Vol3,4,Gospel Doctrine & Spiritual Kingdom,0.1801555655971408,vol3 sequence category editorial title editorial conquering editorial relief society magazine editor susa young gates business manager janette hyde assistant manager amy brown lyman room bishops building salt lake city utah conquering shall conquer human best human servants cruelest masters shall...
May_Vol7_07b_Guide_Lessons_Guide_Lessons_c_a_a_a.txt,1920,May,Vol7,4,Gospel Doctrine & Spiritual Kingdom,0.17974581672877074,vol7 sequence category guide lessons title guide lessons lesson literature optional princess first lesson told tennyson past master writing narrative princess excellent example poets skill important literary form lesson course preparation thirtyfive states ratified suffrage amendment thirtysix sh...
February_Vol8_Misc.txt,1921,February,Vol8,9,Pioneer Foremothers,0.1796887744910816,=== front matter cover ads contents advertisers directory === viii garments sign quality garmple garments sign comfort brand leading dealer garments desire select wants list send order direct prepay postage part united states samples submitted upon request unbranded special light $165 bleached sp...
July_Vol10_11a_Guide_Lessons_Guide_Lessons_for_September_c_c_c_c_c.txt,1923,July,Vol10,3,World War I News,0.17965750138163902,vol10 sequence category guide lessons title guide lessons lesson iii literature third week james fenimore cooper one first writers fiction america charles brockden brown followed fashion fiction vogue england ghost stories tales making use supernatural material style time prior poets america lang...
May_Vol4_10_Editorial_Editorial_War_is_Upon_Us.txt,1917,May,Vol4,5,Serialized Fiction & Stories,0.17960905685658332,vol4 sequence category editorial title editorial war upon editorial salt lake city utah war upon war ward noonward east came cloudwere spread upso busy eating drinking marrying giving marriage remember days noah shall days coming son man knew fierce storms raging far eastern horizon beyond waters...
March_Vol10_05_Article_Hearsay_Evidence.txt,1923,March,Vol10,7,Household Management & Budgeting,0.1795389996487152,vol10 sequence category article title hearsay evidence hearsay evidence gleaned information random concerning sex call janes view paul know nothing wholly deficient brains read many feminist novels verse author kim said quite lot sure learned much women followed lady main street hysterical life c...
February_Vol2_11d_Guide_Lessons_Art_-_Lesson_IV_Art.txt,1915,February,Vol2,5,Serialized Fiction & Stories,0.17943536907325797,vol2 sequence category guide lessons title art lesson art art lesson art mine eye hath seen words christ read easel tell see mean beautiful live never dream stars mean look beauty desert see appreciate wonderful beauty study john hafens letter review john hafens life briefly hafen say george inne...
June_Vol7_03_Article_Beyond_Arsareth_Nephi_Anderson.txt,1920,June,Vol7,3,World War I News,0.17942721381382906,vol7 sequence category article title beyond arsareth nephi anderson beyond arsareth 363 well ill tell read book lookout references promised history begins course history common father mother adam eve perhaps going far enough back begin abraham read scriptures acquainted dealings lord children isr...
November_Vol4_Misc.txt,1917,November,Vol4,9,Pioneer Foremothers,0.17934447815322505,=== front matter cover ads contents advertisers directory === contents laugh margaret whitehead young 601 mothers israel 603 historical office first presidency 606 making husband man helen rowland 611 prophecy fulfilment lucy green 616 parents problems lucy wright snow 623 home entertainment mora...
August_Vol2_13d_Article_International_Genealogical_Congress_Trip_Report.txt,1915,August,Vol2,8,Stake & Ward Relief Society Reports,0.17924387456022087,vol2 sequence category article title international genealogical congress trip report afternoon gathered one side deck sang hymns original rhymes considerable wit humor shown wording thereof evening midnight party taken aboard cars sacramento trip mountains began next day last day great deal innoc...
May_Vol8_07_Article_Her_Testimony_Zella_A._Johnson.txt,1921,May,Vol8,1,Biblical Stories,0.17910890791678774,vol8 sequence category article title testimony zella johnson testimony zella johnson fast meeting congregation sat silent one wished speak lingering notes choirs song well rang mind well response call spirit silence became oppressive older members sat rigid younger ones fidgeted looked one face a...
V1_1914_May_08_Art_Music.txt,1914,May,Vol1,9,Pioneer Foremothers,0.17888877741053277,vol1 sequence category article title music relief society bulletin music relief society desire call attention stake ward presidents beautiful music rendered choir inspirational baton chorister lizzie thomas edward late relief society conference city sympathetic accompaniments organ exquisitely be...
November_Vol5_01a_Art_Lo_the_Poor_Rich_Indian_Frontispiece.txt,1918,November,Vol5,9,Pioneer Foremothers,0.1788785947058565,vol5 sequence category art title poor rich indian frontispiece poor rich indian cartoon jack sears poor rich indian halfbrother jew
February_Vol8_12_Notes_from_Field_Notes_from_the_Field_Amy_Brown_Lyman.txt,1921,February,Vol8,10,Genealogical Stories,0.1788338159834526,vol8 sequence category notes field title notes field amy brown lyman notes field amy brown lyman new zealand mission following interesting letter received relief society headquarters addressed mothers new zealand missionaries utah idaho dear sisters word latest arrivals mission welcomed home morn...
February_Vol4_11b_Guide_Lessons_Guide_Lessons_-_Bible_Lesson_Seeking_a_Wife_Rebecca_a_a.txt,1917,February,Vol4,10,Genealogical Stories,0.17882846001341698,vol4 sequence category guide lessons title guide lessons bible lesson seeking wife rebecca guide lessons second week bible lesson seeking wife rebecca reading genesis twentyfourth seeking wife marriage beginning one mans chief delightful interests ways ways necessary thing one ways shall discover...
June_Vol8_06_Article_Out_of_the_World_G._Milton_Babcock.txt,1921,June,Vol8,10,Genealogical Stories,0.1784134799483394,vol8 sequence category article title world milton babcock world milton babcock continued walter hesitated approached cousin say anything arose exclaimed impulsively know walter told afternoonthat like meet someone preached gospel something besides money well ive found one person itimr maxwell pre...
August_Vol3_06_Prince_of_Ur_The_Prince_of_Ur_Homespun.txt,1916,August,Vol3,6,Recipes & Cooking Instructions,0.17829773279943525,vol3 sequence category prince title prince homespun prince homespun appointed hour sacrifice drew near sun sunk rest low horizon western mesopotamian plains great heights ziggarut illumined last rays setting majesty whose worship central feature lower babylonia moongod chief deity floods departin...
November_Vol3_08_Article_The_Cliff_Dwellers_Susa_Young_Gates.txt,1916,November,Vol3,6,Recipes & Cooking Instructions,0.17829038839342543,vol3 sequence category article title cliff dwellers susa young gates cliff dwellers susa young gates interested prehistoric remains ancient peoples continent visit cliff dwellings mesa verde national park revelation magnificent scenery pleasant companionship delightful traveling ruins series thri...
V1_1914_Jul_06_Art_Notes_for_Officers.txt,1914,July,Vol1,7,Household Management & Budgeting,0.1780538510756525,vol1 sequence category article title notes officers notes officers desired presidents officers relief society writing office use names written full many habit using initials husbands names initials full names sisters preferred within last year new stakes organized several old stakes reorganized n...
March_Vol3_05_Article_Relief_Society_School_of_Obstetrics_Alice_Merrill_Horne.txt,1916,March,Vol3,8,Stake & Ward Relief Society Reports,0.17750810186274074,vol3 sequence category article title relief society school obstetrics alice merrill horne relief society school obstetrics nursing alice merrill home relief society school obstetrics nursing conducted direction relief society lecture rooms bishops building pursuing successful school year instruct...
April_Vol7_01c_Article_The_Rays_of_Science_in_the_Home.txt,1920,April,Vol7,4,Gospel Doctrine & Spiritual Kingdom,0.17748342412655663,vol7 sequence category article title rays science home rays science home amy lyman merrill superintendent practice home utah agricultural college glorious light appeared earth 1820 shed rays directions whole world felt sweet comforting powerful influence science numerous aspects influenced profou...
September_Vol7_07_Article_Excuses_Myrtle_E._Reeves.txt,1920,September,Vol7,8,Stake & Ward Relief Society Reports,0.17722114770478026,vol7 sequence category article title excuses myrtle reeves excuses myrtle reeves perhaps found reasons stay away relief society meetings particular reason reason doesnt make much difference one hundred always one things forms eventually real excuse excuse doesnt really matter particular one just ...
September_Vol8_04_Article_Preserving_the_Faith_of_Our_Fathers_and_Mothers_Adam_Bennion.txt,1921,September,Vol8,4,Gospel Doctrine & Spiritual Kingdom,0.1770651374608415,vol8 sequence category article title preserving faith fathers mothers adam bennion preserving faith fathers mothers adam bennion righteousness exalteth nation sin reproach people proverbs 1434 history bears record proverb solomon declared mighty trutha truth challenges attention world today quest...
December_Vol7_01_Article_The_Pilgrim_Mothers_Annie_Wells_Cannon.txt,1920,December,Vol7,9,Pioneer Foremothers,0.17690895025151607,vol7 sequence category article title pilgrim mothers annie wells cannon pilgrim mothers annie wells cannon pilgrims realized perhaps great extent body people world known severe truth saying necessity mother invention landed wilderness midwinter trace civilization brought scantiest provisions uten...
November_Vol7_10d_Guide_Lessons_Guide_Lesson_Suggestions_-_Lesson_III_Book_of_Mormon_Optiona.txt,1920,November,Vol7,7,Household Management & Budgeting,0.1765629133044382,vol7 sequence category guide lessons title guide lesson suggestions lesson iii book mormon optiona lesson book mormon third week optional archaelogical testimony subject positions book sustained archaelogical testimony text see body lesson aim first reward truth persecution triumph spite error pu...
February_Vol10_09d_Guide_Lessons_Guide_Lessons_for_April_-_Lesson_III_-_Literature_-_Washingt_c_c.txt,1923,February,Vol10,10,Genealogical Stories,0.17650462973043518,vol10 sequence category guide lessons title guide lessons lesson iii literature washingt lesson iii literature third week washington irving benjamin franklin colonial revolutionary period washington irving made advent ushering new order reason regarded first author republic born 1783 new york cit...
September_Vol7_02_Article_Mrs._May_Wright_Sewell.txt,1920,September,Vol7,10,Genealogical Stories,0.1764315636926904,vol7 sequence category article title wright sewell wright sewell susa young gates passed land shadows one greatest woman lived modern times wright sewell born 1844 died home indianapolis husband professor theodore lovet sewell prominent educational work death 1895 sewell might spoken second one t...
April_Vol3_13_Notes_from_Field_Notes_from_the_Field_Amy_Brown_Lyman.txt,1916,April,Vol3,9,Pioneer Foremothers,0.17627505085355652,vol3 sequence category notes field title notes field amy brown lyman hyde assistant manager amy brown lyman room bishops building salt lake city utah iii childless ones burdened parents amongst mothers spent broken ceaseless toils cares motherhoodbut childless wives sonless husbands church longin...
February_Vol3_05_Article_A_Testimony_Lucy_May_Green.txt,1916,February,Vol3,5,Serialized Fiction & Stories,0.17622707661517517,vol3 sequence category article title testimony lucy green testimony happened 1897 written time occurred wonderful experience testimony lucy green evening atlantic ocean calm peaceful skies ilhuninated glorious rays setting sun wind ceased blowing waves rising mountain high now sunk peaceful calm ...
March_Vol10_18c_Guide_Lessons_Guide_Lessons_for_May_-_Lesson_III_-_The_Sketch_Book.txt,1923,March,Vol10,4,Gospel Doctrine & Spiritual Kingdom,0.1761557100682788,vol10 sequence category guide lessons title guide lessons lesson iii sketch book lesson literature third week sketch book irving spain priceless gift alhambra observed last lesson already done mother country sketch book rich legends moors enhanced irvings imagination preserved spicy style alhambr...
V1_1914_Dec_02_Edit_Editorial_Star_of_Bethlehem.txt,1914,December,Vol1,5,Serialized Fiction & Stories,0.17579029401123591,vol1 sequence category editorial title editorial star bethlehem editorial star bethlehem eastern heavens shines today first faint glimmer star comet astronomers tell shone cave bethlehem shone great destructions devastations swept earth year 1300 today men study heavens questioning portent gliste...
February_Vol3_05_Article_A_Testimony_Lucy_May_Green.txt,1916,February,Vol3,1,Biblical Stories,0.1756073500276697,vol3 sequence category article title testimony lucy green testimony happened 1897 written time occurred wonderful experience testimony lucy green evening atlantic ocean calm peaceful skies ilhuninated glorious rays setting sun wind ceased blowing waves rising mountain high now sunk peaceful calm ...
"August_Vol5_05_Article_Jerusalem,_the_City_of_Cities._A_Romance_of_Today_Lula_Green.txt",1918,August,Vol5,3,World War I News,0.17560539440293263,vol5 sequence category article title jerusalem city cities romance today lula green jerusalem city cities romance today lula greene richards jerusalem dear darling grandmother home peaceful quiet comfortable residence one blessed favored portions land free home brave america realize possible even...
May_Vol6_15e_Home_Science_Lesson_VI_Home_Courses_-_The_Influence_of_Domestic_Factors_i.txt,1919,May,Vol6,6,Recipes & Cooking Instructions,0.17523143330848595,vol6 sequence category home science title lesson home courses influence domestic factors lesson home courses influence domestic factors health conservation ====================================================================== lesson home courses fourth week influence domestic factors health cons...
May_Vol8_14_Article_Criminal_Impropriety.txt,1921,May,Vol8,1,Biblical Stories,0.17512153826379256,vol8 sequence category article title criminal impropriety criminal impropriety los angeles times supposed decadence obvious sartorial modes society women reached limit last year saner decent sense propriety evince revulsion public taste tendency bizarre indecency increased now offered public ball...
June_Vol4_06_Article_June_Entertainments_Morag.txt,1917,June,Vol4,5,Serialized Fiction & Stories,0.17491633036935333,vol4 sequence category article title entertainments morag entertainment morag beautiful sunshiny earth air perfect attune singing welcome thee beautiful month brides roses strawberries many beautiful things one prettiest functions imaginable isa rose luncheon musical decorate rooms lovely flowers...
October_Vol7_05_Article_On_the_Watchtower_James_H._Anderson.txt,1920,October,Vol7,3,World War I News,0.17489461197941722,vol7 sequence category article title watchtower james anderson work mutual improvement association primary association women urged support organizations plan enabled stake reach many done holding stake conference gratifying members throughout stake appreciated conferences brought closer enrollmen...
January_Vol5_08a_Article_A_200_Year_Calendar_a_a_a_a_a.txt,1918,January,Vol5,10,Genealogical Stories,0.17469330666616772,vol5 sequence category article title 200 year calendar 200year calendar many people interest knowing upon day week born others like ascertain upon particular day week fell date event past upon day week occasion future occur make possible relief society magazine readers ascertain things calendar e...
February_Vol5_Misc.txt,1918,February,Vol5,8,Stake & Ward Relief Society Reports,0.17456289645007775,=== front matter cover ads contents advertisers directory === relief society magazine col theodore roosevelt greets lamanites awakening suffered loss priscilla jennings pres emmeline wells ninety years young last month organ relief society church jesus christ latterday saints bishops bldg salt la...
February_Vol6_11a_Article_For_Time_and_Eternity_a_a.txt,1919,February,Vol6,10,Genealogical Stories,0.1744914609217625,vol6 sequence category article title time eternity time eternity lucy green ====================================================================== time eternity lucy green temple ronald mother set heart home wedding planned elaborate reception married old bishop alcove drawingroom standing big fl...
April_Vol7_12b_Guide_Lessons_Guide_Lessons_b.txt,1920,April,Vol7,7,Household Management & Budgeting,0.17438138084436908,vol7 sequence category guide lessons title guide lessons lesson work business required second week literature optional tennysons queen chaucer father english poetry william watson now living english poets honored glorified month much reason england always beautiful surpassingly lovely month count...
